marque,modele,annee,annee_i,Type,SousType,carburant,carburant_n,tranche_km,n_total,prix_min_w,prix_max_w,prix_moyen_w,prix_median_w,prix_min_estime,prix_max_estime,prix_moyen_estime,prix_median_estime,prix_moyen_final,estimation_eur_f,roi_brut_mensuel,payback_mois,taux_rentabilite,presence_marche_fuel,presence_marche_total,any_error,errors,statut,marque_n,modele_n
Citroen,C3,2018,2018,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,3850.0,9199.0,7909.0,8495.0,3850.0,9199.0,7909.0,8495.0,7909.0,345.0,0.04362119104817297,22.92463768115942,2.617271462890378,29.0,58.0,False,,Compatible stable,citroen,c3
Citroen,C3,2018,2018,Citadine,Polyvalente,,essence,0-50 000 km,10.0,3850.0,11999.0,8665.0,8800.0,3850.0,11999.0,8665.0,8800.0,8665.0,345.0,0.03981534910559723,25.115942028985508,2.388920946335834,29.0,58.0,False,,Compatible stable,citroen,c3
Citroen,C3,2018,2018,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,3850.0,9200.0,7934.0,8495.0,3850.0,9200.0,7934.0,8495.0,7934.0,345.0,0.04348374086211243,22.997101449275362,2.6090244517267456,29.0,58.0,False,,Compatible stable,citroen,c3
Citroen,C3,2018,2018,Citadine,Polyvalente,,essence,100-150 000 km,10.0,3850.0,9000.0,7069.0,7175.0,3850.0,9000.0,7069.0,7175.0,7069.0,345.0,0.04880463997736596,20.48985507246377,2.928278398641958,29.0,58.0,False,,Compatible stable,citroen,c3
Citroen,C3,2018,2018,Citadine,Polyvalente,,diesel,50-100 000 km,9.0,6200.0,9500.0,7976.0,8490.0,6200.0,9500.0,7976.0,8490.0,7976.0,345.0,0.04325476429287864,23.118840579710145,2.5952858575727182,29.0,58.0,False,,Compatible stable,citroen,c3
Citroen,C3,2018,2018,Citadine,Polyvalente,,essence,50-100 000 km,9.0,6200.0,9500.0,7976.0,8490.0,6200.0,9500.0,7976.0,8490.0,7976.0,345.0,0.04325476429287864,23.118840579710145,2.5952858575727182,29.0,58.0,False,,Compatible stable,citroen,c3
Citroen,C3,2019,2019,Citadine,Polyvalente,,diesel,0-50 000 km,9.0,8950.0,14200.0,10608.0,9750.0,8950.0,14200.0,10608.0,9750.0,10608.0,360.0,0.033936651583710405,29.466666666666665,2.0361990950226243,29.0,53.0,False,,Compatible stable,citroen,c3
Citroen,C3,2019,2019,Citadine,Polyvalente,,essence,0-50 000 km,9.0,8950.0,14200.0,10608.0,9750.0,8950.0,14200.0,10608.0,9750.0,10608.0,360.0,0.033936651583710405,29.466666666666665,2.0361990950226243,24.0,53.0,False,,Compatible stable,citroen,c3
Citroen,C3,2019,2019,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,6799.0,14200.0,9007.0,8400.0,6799.0,14200.0,9007.0,8400.0,9007.0,360.0,0.039968913067614076,25.019444444444446,2.3981347840568445,29.0,53.0,False,,Compatible stable,citroen,c3
Citroen,C3,2019,2019,Citadine,Polyvalente,,essence,100-150 000 km,6.0,6799.0,10999.0,8314.0,8120.0,6799.0,10999.0,8314.0,8120.0,8314.0,360.0,0.04330045706038008,23.094444444444445,2.598027423622805,24.0,53.0,False,,Compatible stable,citroen,c3
Citroen,C3,2019,2019,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,6799.0,14200.0,8903.0,8370.0,6799.0,14200.0,8903.0,8370.0,8903.0,360.0,0.040435808154554644,24.730555555555554,2.4261484892732788,29.0,53.0,False,,Compatible stable,citroen,c3
Citroen,C3,2019,2019,Citadine,Polyvalente,,essence,50-100 000 km,9.0,6900.0,11399.0,8309.0,8290.0,6900.0,11399.0,8309.0,8290.0,8309.0,360.0,0.04332651341918402,23.080555555555556,2.599590805151041,24.0,53.0,False,,Compatible stable,citroen,c3
Citroen,C3,2020,2020,Citadine,Polyvalente,,diesel,0-50 000 km,9.0,4250.0,12990.0,8803.0,9250.0,4250.0,12990.0,8803.0,9250.0,8803.0,375.0,0.04259911393843008,23.474666666666668,2.5559468363058047,28.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2020,2020,Citadine,Polyvalente,,essence,0-50 000 km,10.0,8200.0,13400.0,10247.0,9725.0,8200.0,13400.0,10247.0,9725.0,10247.0,375.0,0.03659607690055626,27.325333333333333,2.1957646140333758,29.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2020,2020,Citadine,Polyvalente,,diesel,100-150 000 km,9.0,4250.0,12990.0,9196.0,9950.0,4250.0,12990.0,9196.0,9950.0,9196.0,375.0,0.04077859939103958,24.522666666666666,2.446715963462375,28.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2020,2020,Citadine,Polyvalente,,essence,100-150 000 km,10.0,7200.0,9980.0,8300.0,8240.0,7200.0,9980.0,8300.0,8240.0,8300.0,375.0,0.045180722891566265,22.133333333333333,2.710843373493976,29.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2020,2020,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,7000.0,10999.0,8674.0,8450.0,7000.0,10999.0,8674.0,8450.0,8674.0,375.0,0.04323264929674891,23.130666666666666,2.5939589578049342,28.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2020,2020,Citadine,Polyvalente,,essence,50-100 000 km,9.0,7000.0,9999.0,8416.0,8400.0,7000.0,9999.0,8416.0,8400.0,8416.0,375.0,0.04455798479087453,22.442666666666668,2.6734790874524714,29.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2021,2021,Citadine,Polyvalente,,diesel,0-50 000 km,9.0,7500.0,11999.0,9387.0,9500.0,7500.0,11999.0,9387.0,9500.0,9387.0,390.0,0.041546820070310006,24.06923076923077,2.4928092042186,29.0,56.0,False,,Compatible stable,citroen,c3
Citroen,C3,2021,2021,Citadine,Polyvalente,,essence,0-50 000 km,10.0,8500.0,11999.0,10355.0,10370.0,8500.0,11999.0,10355.0,10370.0,10355.0,390.0,0.03766296475132786,26.55128205128205,2.2597778850796715,27.0,56.0,False,,Compatible stable,citroen,c3
Citroen,C3,2021,2021,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,7500.0,11999.0,9494.0,9745.0,7500.0,11999.0,9494.0,9745.0,9494.0,390.0,0.04107857594270065,24.343589743589742,2.464714556562039,29.0,56.0,False,,Compatible stable,citroen,c3
Citroen,C3,2021,2021,Citadine,Polyvalente,,essence,100-150 000 km,10.0,7000.0,11999.0,9074.0,8999.0,7000.0,11999.0,9074.0,8999.0,9074.0,390.0,0.04297994269340974,23.266666666666666,2.5787965616045847,27.0,56.0,False,,Compatible stable,citroen,c3
Citroen,C3,2021,2021,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,7500.0,12250.0,9949.0,10120.0,7500.0,12250.0,9949.0,10120.0,9949.0,390.0,0.03919991958990853,25.51025641025641,2.351995175394512,29.0,56.0,False,,Compatible stable,citroen,c3
Citroen,C3,2021,2021,Citadine,Polyvalente,,essence,50-100 000 km,7.0,7500.0,10000.0,8664.0,8500.0,7500.0,10000.0,8664.0,8500.0,8664.0,390.0,0.045013850415512466,22.215384615384615,2.700831024930748,27.0,56.0,False,,Compatible stable,citroen,c3
Citroen,C3,2022,2022,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,11750.0,16900.0,14857.0,14749.0,11750.0,16900.0,14857.0,14749.0,14857.0,405.0,0.027259877498822103,36.68395061728395,1.6355926499293263,30.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2022,2022,Citadine,Polyvalente,,essence,0-50 000 km,9.0,7600.0,15990.0,12097.0,11900.0,7600.0,15990.0,12097.0,11900.0,12097.0,405.0,0.033479375051665705,29.869135802469135,2.008762503099942,27.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2022,2022,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,4650.0,15990.0,10693.0,10875.0,4650.0,15990.0,10693.0,10875.0,10693.0,405.0,0.037875245487702235,26.40246913580247,2.272514729262134,30.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2022,2022,Citadine,Polyvalente,,essence,100-150 000 km,10.0,4650.0,15990.0,10813.0,10875.0,4650.0,15990.0,10813.0,10875.0,10813.0,405.0,0.03745491537963563,26.698765432098764,2.2472949227781376,27.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2022,2022,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,5324.0,15990.0,12244.0,12625.0,5324.0,15990.0,12244.0,12625.0,12244.0,405.0,0.03307742567788304,30.2320987654321,1.9846455406729826,30.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2022,2022,Citadine,Polyvalente,,essence,50-100 000 km,8.0,5900.0,10999.0,9326.0,9640.0,5900.0,10999.0,9326.0,9640.0,9326.0,405.0,0.043426978340124385,23.02716049382716,2.605618700407463,27.0,57.0,False,,Compatible stable,citroen,c3
Citroen,C3,2023,2023,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,10000.0,19730.0,15223.0,14970.0,10000.0,19730.0,15223.0,14970.0,15223.0,420.0,0.02758983117650923,36.24523809523809,1.6553898705905539,29.0,48.0,False,,Compatible stable,citroen,c3
Citroen,C3,2023,2023,Citadine,Polyvalente,,essence,0-50 000 km,10.0,10900.0,16490.0,13504.0,13395.0,10900.0,16490.0,13504.0,13395.0,13504.0,420.0,0.031101895734597155,32.15238095238095,1.8661137440758293,19.0,48.0,False,,Compatible stable,citroen,c3
Citroen,C3,2023,2023,Citadine,Polyvalente,,diesel,100-150 000 km,9.0,10900.0,16490.0,13545.0,12990.0,10900.0,16490.0,13545.0,12990.0,13545.0,420.0,0.031007751937984496,32.25,1.8604651162790697,29.0,48.0,False,,Compatible stable,citroen,c3
Citroen,C3,2023,2023,Citadine,Polyvalente,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,8725.0,21445.0,13478.0,13032.0,13478.0,420.0,0.031161893456002374,32.09047619047619,1.8697136073601424,19.0,48.0,True,TimeoutError: Page.goto: Timeout 30000ms exceeded.,Compatible stable,citroen,c3
